file,survey_area,state,issue_date,caption,series
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/US-2012-03-27-08.tif,Landforms of the Basin & Range Province Defined for Soil Survey,US,January 1981,"Figure 8. Diagram of a transverse segment of a dissected fan surface illustrating the common sequence of dissection alluviation, redissection, realluviation, etc., that produces different age erosional and constructional surfaces on the piedmont slope. In cycle 1 the original, constructional fan surface has been dissected by a narrow gully system, thus forming erosional fan remnants with flattish relict-surface summits (a) and relatively young erosional sideslopes that are the same age as the channel if they are actively eroding. Along drainageway 2 the sideslopes have retreated by erosion and a footslope (b), or pediment, has formed which is the same age as the sideslope. Drainageway 3 has been alluviated, or aggraded, and an inset fan (c) formed whose surface may by younger than the sideslopes if they have stabilized and the alluvium is from higher on the piedmont slope, or its surface may be the same age if the sideslopes are actively eroding or if both surfaces stabilized at the same time. Between drainageways 3 and 4 the fan remnants have been reduced to mostly partial ballenas. Along drainageway 4 a second cycle of dissection has cut the inset fan, leaving inset-fan remnants (d), and the pediments of that second erosion cycle have been buried under a yet-younger inset fan (e) formed by a second cycle of alluviation (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/US-2012-03-27-09.tif,Landforms of the Basin & Range Province Defined for Soil Survey,US,January 1981,"Figure 9. A very small part of a strongly dissected fan surface showing partial ballenas (p), or fully rounded spurs, attached to fan remnants still broad enough to have some relict summit area (s) at their centers. Partial ballena is an alternative term for the sideslope landform element of erosional fan remnants when it forms a spur (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/US-2012-03-27-10.tif,Landforms of the Basin & Range Province Defined for Soil Survey,US,January 1981,"Figure 10. A schematic diagram of fan aprons (A) on a fan piedmont (P). Note that the relict fan piedmont surface occurs borth above and below the fan aprons, separating them from both the mountain front and the basin floor (BF). Fan apron A1 is younger than the relict fan-piedmont surface because it overlies it, but is older tha fan apron A2 because it is buried by A2. Fan apron A3 was formed by lateral coalescense of several small fans from onfan drainageways, whereas fan aprons A1 and A2 are individual mantles debouching from fanhead trenches and would be considered of significantly different ages if a pedogenic soil of A1-age is buried by fan apron A2. Fan apron A3 is younger than the relict fan-piedmont surface, but may be either younger, older, or the same age as the other two fan aprons. Also, note that the fan-piedmont remnant at position f-1 is an ""erosional"" remnant (i.e., is scarped), whereas at position f-2 the same relict surface is a ""nonburied"" remnant; these distinctions are merely heuristic (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/US-2012-03-27-11.tif,Landforms of the Basin & Range Province Defined for Soil Survey,US,January 1981,"Figure 11. A transverse segement of a pedimented fan piedmont that slopes toward the viewer. Along drainageway A the original fan surface (1) has been dissected by a single gullying cycle, leaving short pediments (2), or footslopes, flanking the gully channel. Along drainageway B the fan has been dissected by two gully erosion cycles, and their retreating backslopes have left pediments 2 and 3 behind them. A third erosion cycle has dissected drainageways C and D leaving pediment 4 behind its retreating backslopes. Divide a is transversely level and comprises only the relict fan-piedmont surface (1). Divide b is asymmetric and comprises pediment 2 merging with the relict-fan surface (1) after complete retreat of the backslope of pediment 2. Divide c comprises ridgeline remnants of pediment 2 and 3, and in the middle ground, a pediment pass formed by mergence of the backslopes of pediment 4—as they retreated from drainageways C and D—and destruction of the intervening ridgeline remnant. Divide d comprises a ridgeline remnant of pediment 2, a pediment pass (4-surface), and other remnants of pediments 2 and 3 in the background. Along divide c, pediments 2 and 3 are represented by only ridgeline remnants (i.e., ballenas), whereas along divide b the same age pediments are represented by pediment remnants with preserved, relict-surface summits. This diagram illustrates backslope retreat first parallel to major drainageways, and then parallel to tributary gullies on the sides of divides c and d. Other pedimented areas may have ovate or irregular outlines, rather than the prominently rectilinear outlines of this hypothectical illustration (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/US-2012-03-27-12.tif,Landforms of the Basin & Range Province Defined for Soil Survey,US,January 1981,"Figure 12. A schematic diagram of a fan skirt (S) that merges along its lower boundary with a basin floor (BF), and that was formed by coalescing alluvial fans originating at gullies cut in a dissected fan piedmont (P) and by debouching inset fans (I) of the fan piedmont. The erosional fan-piedmont remnants and mouths of the inset fans form the upper boundary of the fan skirt. It is the same age surface as the inset fans, but is younger than the relict summits of the fan remnants. It may be the same age or younger than the basin-floor surface, but as shown here is younger because its alluvium overlaps the basin-floor surface (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/US-2012-03-27-13.tif,Landforms of the Basin & Range Province Defined for Soil Survey,US,January 1981,"Figure 13. A semi-bolson that displays the effects of several cycles of dissection and deposition. The major landforms are: ballenas (B), the fan piedmont (comprising several levels, or ages of fan remnants) (P), the fan skirt (S), an axial stream terrace (T), and an axial stream floodplain (F). Alluvial fans are not distinguished from the fan piedmont. Inset fan (I) component landforms occur between fan remnants, and the basin is bounded on two sides by mountains (M) (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/US-2012-03-27-14.tif,Landforms of the Basin & Range Province Defined for Soil Survey,US,January 1981,"Figure 14. Diagrams of segments of a semi-bolson floor and its adjacent piedmont slopes, one before incision of the axial stream into the alluviated floor (I), and the other after incision and proliferation of the new cycle of dissection onto the piedmont slopes (II). The arrow shows direction of axial-stream flow, and the broken lines indicate the breadth of the basin floor. Landforms of segment I are: the alluvial flat (A), axial-stream-channel and floodplain-playa segments (x), fan skirts (S), fan piedmonts (P), inset fans (i) between fan remnants, fan aprons (z) overplaced on the relict fan piedmont surface, and ballenas (q). This first segment of the basin shows evidence of three ages of land surfaces: (1) ballenas that are ridgeline remnants of some very old fan surface, now obliterated; (2) the fan-piedmont remnant, whose summits are the same age, or possibly younger than the ballena slopes; and (3) the inset fans and fan skirt grading to the alluvial flat, and the probably coeval fan aprons. The second basin segment (II) has yet younger surfaces (4) comprising an axial stream floodplain (f) and tributary inset fans (i) between basin-floor remnants (B). The fan skirt of basin segment I has been converted to a part of the fan piedmont of basin segment II upon dissection into fan remnants and aggradation of yet younger inset fans (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/US-2012-03-27-15.tif,Landforms of the Basin & Range Province Defined for Soil Survey,US,January 1981,"Figure 15. A schematic diagram of the slope components of various forms of erosional slopes. A broad, flattish top is called a summit and is an older surface than the erosional sideslopes. Narrow tops of joined shoulders are called crests. Their surface is the same age as the sideslopes. The backslope may have a straight upper part or be concave throughout its length. The footslope is the gentle, slightly-concave slope at the base of the backslope. A toeslope portion of the footslope may be differentiated by a thicker accumulation of pedisediment than on the upper footslope. The different forms suggest both the variability seen in nature and the genetic sequence resulting from shoulder rounding and backslope retreat: (A) a hillform—or, by extrapolation, a mountainform—with a broad, flattish summit and sharply angular shoulders, such as would occur if the summit were directly underlain by a resistant stratum or soil horizon. (B) A hillform with a broad summit, rounded shoulders, and a short, straight, upper backslope. (C) A hillform with broadly rounded shoulders that have met and formed a crest lower than the original summit. The backslope has no straight-slope portion. (D) A hillform where retreated backslopes have lowered and sharpened the crest. The downward inset of each successive segment of the diagram allows the profiles to be shown and suggests progressive lowering of the divide once the shoulders have joined. However, the footslope would not be down-worn as the backslope retreated (cf., Fig. 16) and the crest position could be offset by unequal backslope retreat.",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/US-2012-03-27-16.tif,Landforms of the Basin & Range Province Defined for Soil Survey,US,January 1981,"Figure 16. A schematic, cross section diagram of pediment formation by the retreat, or backwearing, of an erosional slope (positions 1 through 12) into a relatively old summit surface (s). Material eroded from the shoulder and backslope washes across the footslope, or pediment (P), to a channel (c) as a layer of pedisediment (ps) that commonly is thicker toward the toeslope. The pedisediment lies on top of the actual erosion surface (a) which may be marked by a stoneline, as indicated by the line of dots (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/US-2012-03-27-17.tif,Landforms of the Basin & Range Province Defined for Soil Survey,US,January 1981,"Figure 17. Hypothetical erosional hiIIforms and dissection landforms illustrating how slope component names can be used to describe the physiographic positions of soils. The slope components are: summit (m), crest (c), shoulder (s), backslope (b), footslope (f), and toeslope (t). A drainageway (x) that has been so deeply alluviated that the former footslope and toeslope are buried now contains an inset fan. The hill at the upper left has its backslope interrupted by a cliff formed by a resistant stratum. The other particularly broadly and smoothly rounded hill is called a ballon (A.G.I., 1972). The ridges at the lower left are ballenas if cut in fan alluvium. The summit above the erosional slopes cut by the gully system at the lower right would be relict fan surfaces if underlain by fan alluvium, or in this depicted situation, they could be remnants of a pediment left by retreat of the hillslopes. Note the curving, or cuspate, planimetric pattern of the footslopes (i.e., pediments) of the drainageway bottoms (Landforms of the Basin & Range Province Defined for Soil Survey; 1981).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2010-11-05-01.tif,Tooele County Area,UT,2000,"Typical pattern of soils and parent material in the Playas-Saltair-Salt flats and Skumpah-Yenrab-Dynal general soil map units (Soil Survey of Tooele County Area, Utah; 2000).","Dynal, Playas, Saltair, Salt flats, Skumpah, Yenrab"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2010-11-05-02.tif,Tooele County Area,UT,2000,"Typical pattern of soils and parent material in the Tooele-Cliffdown-Timpie general soil map unit (Soil Survey of Tooele County Area, Utah; 2000).","Cliffdown, Timpie, Tooele"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2010-11-05-03.tif,Tooele County Area,UT,2000,"Typical pattern of soils and parent material in the Hiko Peak-Taylorsflat-Medburn general soil map unit (Soil Survey of Tooele County Area, Utah; 2000).","Hiko Peak, Medburn, Taylorsflat"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2010-11-05-04.tif,Tooele County Area,UT,2000,"Typical pattern of soils and parent material in the Borvant-Abela-Kapod general soil map unit (adjacent to the Lodar-Reywat-Lundy general soil map unit) (Soil Survey of Tooele County Area, Utah; 2000).","Abela, Borvant, Kapod, Lodar, Lundy, Reywat"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2010-11-05-05.tif,Tooele County Area,UT,2000,"Typical pattern of soils and parent material in the Lakewin-Erda-Kapod general soil map unit (adjacent to the Lodar-Reywat-Lundy general soil map unit) (Soil Survey of Tooele County Area, Utah; 2000).","Erda, Kapod, Lakewin, Lodar, Lundy, Reywat"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-01.tif,"Box Elder County, Western Part",UT,September 1997,"Relationship of soils and parent material in the Lembos-Acana-Kunzler general soil map unit (Soil Survey of Box Elder County Utah, Western Part; 1997).","Acana, Jericho, Kunzler, Lembos, Mellor, Taylorsflat"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-02.tif,"Box Elder County, Western Part",UT,September 1997,"Relationship of soils and parent material in the Dahar-Bullump-Raftriver general soil map unit (Soil Survey of Box Elder County Utah, Western Part; 1997).","Acord, Bullump, Codquin, Dahar, Raftriver, Vicking"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-03.tif,East Millard Area,UT,June 1959,"East-west cross section in the northern part of the East Millard Area, near Lynndyl, showing position of soils on the landscape. 1—Mellor, Harding, Woodrow, and Lahontan soils. 2—Preston and Lynndyl soils. 3—Woodrow and Oasis soils. 4—Poganeab soils. 5—Preston and Taylorsflat soils and sand dunes. 6—Taylorsflat and Naples soils. 7—Canyon Mountains (Soil Survey of East Millard Area, UT; 1959).","Harding, Lahontan, Lynndyl, Mellor, Naples, Oasis, Poganeab, Preston, Taylorsflat, Woodrow"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-04.tif,East Millard Area,UT,June 1959,"East-west cross section in the southern part of the East Millard Area, near Fillmore, showing position of soils on the landscape. 1—Lava ridges. 2—Kanosh and Oasis soils. 3—Sunset soils. 4—Deseret soils. 5—Woodrow, Hardy, and Oasis soils. 6—Boxelder and McCornick soils. 7—Millard and Ebbs soils. 8—Flowell and Pavant soils. 9—Pavant Mountains (Soil Survey of East Millard Area, UT; 1959).","Boxelder, Deseret, Ebbs, Flowell, Hardy, Kanosh, Oasis, McCornick, Millard, Pavant, Sunset, Woodrow"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-05.tif,Rich County,UT,July 1982,"Typical pattern of soils in general map unit 4 (Soil Survey of Rich County, UT; 1982).","Alhark, Lariat, Neponset, Pancheri, Woodpass, Zagg, Zegro"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-06.tif,Rich County,UT,July 1982,"Typical pattern of soils in general map unit 5 (Soil Survey of Rich County, UT; 1982).","Bequinn, Duckree, Slinger, Solak"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-07.tif,Rich County,UT,July 1982,"Typical pattern of soils in general map unit 6 (Soil Survey of Rich County, UT; 1982).","Ant Flat, Kearl, Gobine, Murphy, Richville, Thatcher"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-08.tif,Rich County,UT,July 1982,"Typical pattern of soils in general map unit 7 (Soil Survey of Rich County, UT; 1982).","Cutoff, Dagan, Dennot, Jebo, Ramshorn, Sumine"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-09.tif,Rich County,UT,July 1982,"Typical pattern of soils in general map unit 9 (Soil Survey of Rich County, UT; 1982).","Bullnel, Dagan, Despain, Etchen, Obray, Yeates Hollow"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-10.tif,Rich County,UT,July 1982,"Typical pattern of soils in general map unit 12 (Soil Survey of Rich County, UT; 1982).","Condie, Hourglass, Lucky Star, Sambrito, Scout, Yeljack"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-11.tif,San Juan Area,UT,August 1962,"Cross section from west to east through the San Juan Area, Utah, showing relationship between the soils and the underlying geologic formations (Soil Survey of San Juan Area, UT; 1962).","Abajo, Hovenweep, Lockerby, Menefee, Monticello, Montvale, Northdale, Ucolo"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-12.tif,Tooele Area,UT,2000,"Typical pattern of soils and parent material in the Playas-Saltair-Salt flats and Skumpah-Yenrab-Dynal general soil map units (Soil Survey of Tooele Area, Utah; Tooele County and Parts of Box Elder, Davis, and Juab Counties, Utah, and Parts of White Pine and Elko Counties, Nevada; 2000).","Dynal, Saltair, Skumpah, Yenrab"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-13.tif,Tooele Area,UT,2000,"Typical pattern of soils and parent material in the Tooele-Cliffdown-Timpie general soil map unit (Soil Survey of Tooele Area, Utah; Tooele County and Parts of Box Elder, Davis, and Juab Counties, Utah, and Parts of White Pine and Elko Counties, Nevada; 2000).","Cliffdown, Timpie, Tooele"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-14.tif,Tooele Area,UT,2000,"Typical pattern of soils and parent material in the Hiko Peak-Taylorsflat-Medburn general soil map unit (Soil Survey of Tooele Area, Utah; Tooele County and Parts of Box Elder, Davis, and Juab Counties, Utah, and Parts of White Pine and Elko Counties, Nevada; 2000).","Hiko Peak, Medburn, Taylorsflat"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-15.tif,Tooele Area,UT,2000,"Typical pattern of soils and parent material in the Borvant-Abela-Kapod general soil map units (adjacent to the Lodar-Reywat-Lundy general soil map unit). (Soil Survey of Tooele Area, Utah; Tooele County and Parts of Box Elder, Davis, and Juab Counties, Utah, and Parts of White Pine and Elko Counties, Nevada; 2000).","Abela, Borvant, Kapod, Lodar, Lundy, Reywat"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-16.tif,Tooele Area,UT,2000,"Typical pattern of soils and parent material in the Lakewin-Erda-Kapod general soil map units (adjacent to the Lodar-Reywat-Lundy general soil map unit). (Soil Survey of Tooele Area, Utah; Tooele County and Parts of Box Elder, Davis, and Juab Counties, Utah, and Parts of White Pine and Elko Counties, Nevada; 2000).","Erda, Kapod, Lakewin, Lodar, Lundy, Reywat"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-03-22-17.tif,Tooele Area,UT,2000,"Typical pattern of soils and parent material in the Lodar-Reywat-Lundy and Dateman-Podmor-Rock outcrop general soil map units (adjacent to the Borvant-Abela-Kapod general soil map unit). (Soil Survey of Tooele Area, Utah; Tooele County and Parts of Box Elder, Davis, and Juab Counties, Utah, and Parts of White Pine and Elko Counties, Nevada; 2000).","Abela, Borvant, Dateman, Kapod, Lodar, Lundy, Podmor, Reywat"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-05-10-01.tif,Arches National Park,UT,2011,"Geologic Period, name, and thickness of strata exposed in the vicinity of Arches National Park (USGS.gov, modified 5/6/2006) (Soil Survey of Arches National Park, Utah; 2011).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-05-10-02.tif,Canyonlands National Park,UT,2011,"Geologic period and formation of strata in and around Canyonlands National Park (USGS, http://3dparks.wr.usgs.gov/coloradoplateau/canyonlands_strat.htm.) (Soil Survey of Canyonlands National Park, Utah; 2011).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-05-10-03.tif,Washington County Area,UT,October 1977,"West to east cross section of the Washington County Area, showing the relationship of the soils on the landscape (Soil Survey of Washington County Area, Utah; October 1977).","Bermesa, Clovis, Curhollow, Detra, Hantz, Harrisburg, Hobog, Hogg, Junction, Kinesava, Kolob, LaVerkin, Leeds, Mathis, Palma, Paunsaugunt, Redbank, Renbac, Schmutz, St. George, Tobler, Tortugas, Welring, Winkel, Yaki, Zukan"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-05-10-04.tif,Rich County,UT,July 1982,"Typical pattern of soils in general map unit 4 (Soil Survey of Rich County, Utah; July 1982).","Alhark, Lariat, Neponset, Pancheri, Woodpass, Zagg, Zegro"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-05-10-05.tif,Rich County,UT,July 1982,"Typical pattern of soils in general map unit 5 (Soil Survey of Rich County, Utah; July 1982).","Bequinn, Duckree, Slinger, Solak"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-05-10-06.tif,Rich County,UT,July 1982,"Typical pattern of soils in general map unit 6 (Soil Survey of Rich County, Utah; July 1982).","Ant Flat, Gobine, Kearl, Murphy, Richville, Thatcher"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-05-10-07.tif,Rich County,UT,July 1982,"Typical pattern of soils in general map unit 7 (Soil Survey of Rich County, Utah; July 1982).","Cutoff, Dagan, Dennot, Jebo, Ramshorn, Sumine"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-05-10-08.tif,Rich County,UT,July 1982,"Typical pattern of soils in general map unit 9 (Soil Survey of Rich County, Utah; July 1982).","Bullnel, Dagan, Despain, Etchen, Obray, Yeates Hollow"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/UT-2012-05-10-09.tif,Rich County,UT,July 1982,"Typical pattern of soils in general map unit 12 (Soil Survey of Rich County, Utah; July 1982).","Condie, Hourglass, Luck Star, Sambrito, Scout, Yeljack"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-01.tif,Bland County,VA,,"Diagram of a sequence of landform positions in areas underlain with limestone in Bland County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Bland County, Virginia).","Carbo, Frederick, Slabtown, Watahala"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-02.tif,Bland County,VA,,"Diagram of a sequence of landforms along Walker Creek in Bland County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Bland County, Virginia).","Alonzville, Atkins, Maurertown, Nicelytown, Pope"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-03.tif,Bland County,VA,,"Diagram of a sequence of landforms along Wolf Creek in Bland County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Bland County, Virginia).","Alonzville, Atkins, Nicelytown, Maurertown, Pope"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-04.tif,Bland County,VA,,"Diagram of a sequence of landform positions in the mountainous areas of Bland County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Bland County, Virginia).","Dekalb, Lily, Oriskany"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-05.tif,Bland County,VA,,"Diagram of a sequence of landform positions in areas underlain with limestone in Bland County. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Bland County, Virginia).","Carbo, Frederick, Philo, Slabtown, Watahala"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-06.tif,Buchanan County,VA,,"Diagram of a sequence of residual, colluvial, and alluvial soils. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Buchanan County, Virginia).","Berks, Cloverlick, Cotaco, Gilpin, Highsplint, Marrowbone, Philo, Shelocta, Wharton"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-07.tif,Buchanan County,VA,,"Illustration of an area that has been surface mined for coal, showing a sequence of native residual and colluvial soils, mine soils, rock outcrop, and multiple exposed highwalls. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position and geologic strata (Soil Survey of Buchanan County, Virginia).","Berks, Cedarcreek, Fiveblock, Gilpin, Kaymine, Marrowbone, Sewell, Udorthents"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-08.tif,The City of Chesapeake,VA,2007,"The depth of a seasonal high water table in selected soils in the City of Chesapeake (Soil Survey of the City of Chesapeake, Virginia; 2007).","Bertie, Chesapeake, Munden, Nawney, Tomotley"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-09.tif,Culpeper County,VA,,"Relationship of soils and landscape in the Piedmont Granite Gneiss (Soil Survey of Culpeper County, Virginia).","Clifford, Codorus, Mine Run, Rhodhiss"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-10.tif,Culpeper County,VA,,"Relationship of soils and landscape in the Culpeper Triassic Basin Diabase and Hornfel (Soil Survey of Culpeper County, Virginia).","Elbert, Haymarket, Jackland,  Kelly, Ott, Sycoline, Waxpool"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-11.tif,Culpeper County,VA,,"Relationship of soils and landscape in the Culpeper Triassic Basin Siltstone (Soil Survey of Culpeper County, Virginia).","Clover, Dulles, Elbert, Nestoria, Penn"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-12.tif,Culpeper County,VA,,"Relationship of soils and landscape in the Southern Piedmont Schist and Metamonzonite (Soil Survey of Culpeper County, Virginia).","Codorus, Flume, Goldvein, Happyland, Meadowville, Milldraper, Penhook, Yellowbottom"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-13.tif,Culpeper County,VA,,"Relationship of soils and landscape in the Piedmont Metabasalt (Soil Survey of Culpeper County, Virginia).","Alanthus, Catoctin, Codorus, Fauquier, Fletcherville, Meadowville, Myersville"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-14.tif,Dickenson County,VA,2009,"An idealized cross-section of the north-central section of the survey area showing the relationship among landforms, geology, and soils. Geology adapted from ""Geology of the Virginia Portion of the Clintwood and Jenkings East Quadrangles"" (Diffenbach, 1988) (Soil Survey of Dickenson County, Virginia; 2009).","Alticrest, Berks, Gilpin, Highsplint, Marrowbone, Ramsey, Shelocta, Varilla"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-15.tif,Dickenson County,VA,2009,"Diagram of a sequence of residual, colluvial, and alluvial soils. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position (Soil Survey of Dickenson County, Virginia; 2009).","Berks, Cloverlick, Cotaco, Gilpin, Highsplint, Marrowbone, Philo, Shelocta"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-16.tif,Dickenson County,VA,2009,"Illustration of an area that has been surface mined for coal, showing a sequence of native residual and colluvial soils, mine soils, rock outcrop, and multiple exposed highwalls. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position and geologic strata (Soil Survey of Dickenson County, Virginia; 2009).","Berks, Cedarcreek, Fiveblock, Gilpin, Highsplint, Kaymine, Marrowbone, Matewan, Sewell, Shelocta, Udorthents, Urban land"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-17.tif,Dickenson County,VA,2009,"Illustration of an area that has been surface mined for coal, showing a sequence of native residual and colluvial soils, mine soils, rock outcrop, and a single exposed highwall. The soils named on the land surface are shown in their natural relationship to each other and in their relationship to landform position and geologic strata (Soil Survey of Dickenson County, Virginia; 2009).","Cedarcreek, Gilpin, Highsplint, Kaymine, Marrowbone, Matewan, Sewell, Shelocta, Udorthents, Urban land"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-18.tif,Fauquier County,VA,,"Relationship of soils and landscape in the Blue Ridge Metabasalt (Soil Survey of Fauquier County, Virginia).","Alanthus, Fauquier, Middleburg, Pignut"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-19.tif,Fauquier County,VA,,"Relationship of soils and landscape in the Culpeper Triassic Basin Diabase and Hornfel (Soil Survey of Fauquier County, Virginia).","Elbert, Jackland, Kelly, Ott, Sycoline, Waxpool"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-20.tif,Fauquier County,VA,,"General Geology Map - Culpeper Basin (Soil Survey of Fauquier County, Virginia).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-21.tif,Fauquier County,VA,,"General Geology Map - Blue Ridge Anticlinorium (Soil Survey of Fauquier County, Virginia).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-22.tif,Fauquier County,VA,,"General Geology Map - Piedmont Province (Soil Survey of Fauquier County, Virginia).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/VA-2010-11-05-23.tif,Fauquier County,VA,,"Relationship of soils and landscape in the Blue Ridge Granite Gneiss (Soil Survey of Fauquier County, Virginia).","Mongle, Purcellville, Swampoodle, Tankerville"
